NO,설치위치,전화번호,도로명주소,지번주소,위도,경도,카카오_매칭주소
486,부산대학교산학협력단(2층로비),051-510-2742,"부산광역시 금정구 부산대학로63번길 2, 부산대학교 (장전동)",부산광역시 금정구 장전동 40 부산대학교,35.2323326221566,129.083830815331,부산 금정구 부산대학로63번길 2
487,부산도서관(어린이실 입구),051-310-5421,"부산광역시 사상구 사상로310번길 33, 부산도서관 (덕포동)",부산광역시 사상구 덕포동 415-2 부산도서관,35.1727231677342,128.985297783952,부산 사상구 사상로310번길 33
488,부산도서관(본관1층 로비),051-310-5421,"부산광역시 사상구 사상로310번길 33, 부산도서관 (덕포동)",부산광역시 사상구 덕포동 415-2 부산도서관,35.1727231677342,128.985297783952,부산 사상구 사상로310번길 33
489,부산도시공사동삼1지구도개공아파트(부산도시공사동삼1지구도개공아파트 통합경비실),051-404-0399,"부산광역시 영도구 함지로 35 관리사무소 (동삼동, 동삼1지구도개공아파트)",부산광역시 영도구 동삼동 1124-6 동삼1지구도개공아파트 관리사무소,35.0720686551153,129.062710498788,부산 영도구 함지로 35
490,부산도시공사동삼2지구영구임대아파트(부산도시공사동삼2지구영구임대아파트 관리사무소),051-403-4223,"부산광역시 영도구 함지로79번길 40 관리사무소 (동삼동, 동삼2지구영구임대아파트)",부산광역시 영도구 동삼동 510 동삼2지구영구임대아파트 관리사무소,35.0749668613043,129.064804725106,부산 영도구 함지로79번길 40
491,부산도시철도운영서비스(주)(본사 사무실 내부),051-941-0931,"부산광역시 강서구 낙동북로 485, 강서구청역 4층 (대저1동) 부산도시철도운영서비스(주) (대저1동)",부산광역시 강서구 대저1동 2300-3 강서구청역 4층 (대저1동) 부산도시철도운영서비스(주),35.2112192586654,128.981959188289,부산 강서구 낙동북로 485
492,부산동여자고등학교(5층 체육관 입구),051-610-5700,"부산광역시 수영구 남천서로32번길 39, 동여자고등학교 (남천동)",부산광역시 수영구 남천동 65 동여자고등학교,35.1460270177529,129.104728523319,부산 수영구 남천서로32번길 39
493,부산모라1LH아파트(부산모라1LH아파트 관리사무소 앞),051-302-4946,부산광역시 사상구 모라로110번길 121,부산광역시 사상구 모라동  552 주공아파트1단지,35.1844124944754,128.997988949809,부산 사상구 모라로110번길 121
494,부산모라1LH아파트(108동 주 출입구),051-302-4946,부산광역시 사상구 모라로110번길 121,부산광역시 사상구 모라로110번길 121 관리사무소 앞,35.1844124944754,128.997988949809,부산 사상구 모라로110번길 121
495,부산모라1LH아파트(105동 주 출입구),051-302-4946,부산광역시 사상구 모라로110번길 121,부산광역시 사상구 모라로110번길 121 관리사무소 앞,35.1844124944754,128.997988949809,부산 사상구 모라로110번길 121
496,부산모라1LH아파트(115동 주 출입구),051-302-4946,부산광역시 사상구 모라로110번길 121,부산광역시 사상구 모라로110번길 121 관리사무소 앞,35.1844124944754,128.997988949809,부산 사상구 모라로110번길 121
497,부산모라1LH아파트(101동 주 출입구),051-302-4946,부산광역시 사상구 모라로110번길 121,부산광역시 사상구 모라로110번길 121 관리사무소 앞,35.1844124944754,128.997988949809,부산 사상구 모라로110번길 121
498,부산모라1LH아파트(112동 주 출입구),051-302-4946,부산광역시 사상구 모라로110번길 121,부산광역시 사상구 모라로110번길 121 관리사무소 앞,35.1844124944754,128.997988949809,부산 사상구 모라로110번길 121
500,부산백병원(본관 2층),051-890-6504,"부산광역시 부산진구 복지로 75, 인제대학교 부산백병원 (개금동)",부산광역시 부산진구 개금동 633-165 인제대학교 부산백병원,35.1464534842515,129.020571153957,부산 부산진구 복지로 75
501,부산보훈병원(동관 1층),051-601-6355,"부산광역시 사상구 백양대로 420, 보훈병원 (주례동)",부산광역시 사상구 주례동 235 보훈병원,35.1528918625836,129.008252267356,부산 사상구 백양대로 420
502,부산보훈병원(치과실),051-601-6355,"부산광역시 사상구 백양대로 420, 보훈병원 (주례동)",부산광역시 사상구 주례동 235 보훈병원,35.1528918625836,129.008252267356,부산 사상구 백양대로 420
503,부산보훈병원(재활센터동 2층),051-601-6355,"부산광역시 사상구 백양대로 420, 보훈병원 (주례동)",부산광역시 사상구 주례동 235 보훈병원,35.1528918625836,129.008252267356,부산 사상구 백양대로 420
504,부산보훈병원(재활센터동 3층),051-601-6355,"부산광역시 사상구 백양대로 420, 보훈병원 (주례동)",부산광역시 사상구 주례동 235 보훈병원,35.1528918625836,129.008252267356,부산 사상구 백양대로 420
505,부산보훈병원(장례식장),051-601-6355,"부산광역시 사상구 백양대로 420, 보훈병원 (주례동)",부산광역시 사상구 주례동 235 보훈병원,35.1528918625836,129.008252267356,부산 사상구 백양대로 420
506,부산보훈병원(CT실),051-601-6355,"부산광역시 사상구 백양대로 420, 보훈병원 (주례동)",부산광역시 사상구 주례동 235 보훈병원,35.1528918625836,129.008252267356,부산 사상구 백양대로 420
507,부산보훈병원(재활체육관),051-601-6355,"부산광역시 사상구 백양대로 420, 보훈병원 (주례동)",부산광역시 사상구 주례동 235 보훈병원,35.1528918625836,129.008252267356,부산 사상구 백양대로 420
508,부산사하우체국(영업과 1층),051-209-7080,부산광역시 사하구 다대로 166 (신평동),부산광역시 사하구 신평동 553,35.0878542193431,128.977020309885,부산 사하구 다대로 166
509,부산센텀푸르지오아파트(생활지원센터 내),051-759-7224,부산광역시 연제구 고분로 280,부산광역시 연제구 연산동  2307 부산 센텀 푸르지오,35.1835723714607,129.112504582731,부산 연제구 고분로 280
510,부산시노인전문제1병원(2병동),051-342-7272,"부산광역시 북구 함박봉로 98, 부산시노인전문병원 (만덕동)",부산광역시 북구 만덕동 774-26 부산시노인전문병원,35.2061493141858,129.028206351231,부산 북구 함박봉로 98
511,부산시서구청(본관 1층 민원봉사실 맞은편 벽),2404106,부산광역시 서구 구덕로 120 (토성동4가),부산광역시 서구 토성동4가  2-3 서구청 (토성동4가),35.0975389551605,129.023426203707,부산 서구 구덕로 120
512,부산시설공단(1층 로비),051-860-7944,"부산광역시 부산진구 새싹로 174, 부산시설공단 (연지동)",부산광역시 부산진구 연지동 340-4 부산시설공단,35.1716479280709,129.049962265669,부산 부산진구 새싹로 174
513,부산시설공단 스포원본부(의무실 내),051-550-1516,"부산광역시 금정구 체육공원로399번길 324, 금정체육공원 (두구동)",부산광역시 금정구 두구동 1641 금정체육공원,35.2891217351743,129.107042158715,부산 금정구 체육공원로399번길 324
514,부산시설공단서면사업소(2층 안내데스크),051-808-2923,"부산광역시 부산진구 서면로 25, 삼한개발주식회사 2층 (부전동)",부산광역시 부산진구 부전동 522-4 삼한개발주식회사,35.1529478946076,129.05727464645,부산 부산진구 서면로 25
515,부산신항국제터미널(주)(본관 1층),051-290-8115,"부산광역시 강서구 신항남로 330, PSA부산신항국제터미널(주) (성북동)",부산광역시 강서구 성북동 1488 PSA부산신항국제터미널(주),35.0818109952054,128.833801656581,부산 강서구 신항남로 330
516,부산신항국제터미널(주)(동측 초소),051-290-8115,"부산광역시 강서구 신항남로 330, PSA부산신항국제터미널(주) (성북동)",부산광역시 강서구 성북동 1488 PSA부산신항국제터미널(주),35.0818109952054,128.833801656581,부산 강서구 신항남로 330
517,부산신항만주식회사(오퍼레이션빌딩#2 1층),051-601-8114,"부산광역시 강서구 신항남로 372, 부산신항만(주) (성북동)",부산광역시 강서구 성북동 1488 부산신항만(주),35.0779514386788,128.833356014903,부산 강서구 신항남로 372
518,부산신항만주식회사(복지센터 1층),051-601-8114,"부산광역시 강서구 신항남로 372, 부산신항만(주) (성북동)",부산광역시 강서구 성북동 1488 부산신항만(주),35.0779514386788,128.833356014903,부산 강서구 신항남로 372
520,부산여객터미널(부산항만공사)(제2터미널),051-966-3068,"부산광역시 동구 충장대로 206 (초량동, 부산여객터미널)","부산광역시 동구 초량동  45-39 부산항 국제여객터미널 (초량동, 부산여객터미널)",35.1175129767356,129.049383440539,부산 동구 충장대로 206
521,부산여객터미널(부산항만공사)(3층 대합실),051-966-3068,"부산광역시 동구 충장대로 206 (초량동, 부산여객터미널)","부산광역시 동구 초량동  45-39 부산항 국제여객터미널 (초량동, 부산여객터미널)",35.1175129767356,129.049383440539,부산 동구 충장대로 206
522,부산연제우체국(2층 우편물류과),051-500-0888,"부산광역시 연제구 법원북로 33, 부산연제우체국 (거제동)",부산광역시 연제구 거제동 1473 부산연제우체국,35.1941349163305,129.070597938428,부산 연제구 법원북로 33
523,부산영도우체국(1층 영업과 출입구옆),051-400-5554,"부산광역시 영도구 태종로 89, 부산영도우체국 (대교동2가)",부산광역시 영도구 대교동2가 81 부산영도우체국,35.0920205304419,129.041048520323,부산 영도구 태종로 89
524,부산오션시티푸르지오(관리사무소 입구),051-405-1180,부산광역시 영도구 동삼오션로 30(동삼동),부산광역시 영도구 동삼동 1180,35.0685254126271,129.084094589982,부산 영도구 동삼오션로 30
525,부산오션파라곤아파트(관리사무소 복도),051-635-7747,"부산광역시 남구 우암로 300(문현동, 부산오션파라곤아파트)",부산광역시 남구 문현동 1255 부산오션파라곤아파트,35.1298403579976,129.068032658048,부산 남구 우암로 300
526,부산외국어대학교(기숙사 C3),051-509-5000,"부산광역시 금정구 금샘로485번길 65, 부산외국어대학교 (남산동)",부산광역시 금정구 남산동 857-1 부산외국어대학교,35.2661894921034,129.08055329643,부산 금정구 금샘로485번길 65
527,부산외국어대학교(기숙사C2),051-509-5000,"부산광역시 금정구 금샘로485번길 65, 부산외국어대학교 (남산동)",부산광역시 금정구 남산동 857-1 부산외국어대학교,35.2661894921034,129.08055329643,부산 금정구 금샘로485번길 65
528,부산외국어대학교(기숙사 C1),051-509-5000,"부산광역시 금정구 금샘로485번길 65, 부산외국어대학교 (남산동)",부산광역시 금정구 남산동 857-1 부산외국어대학교,35.2661894921034,129.08055329643,부산 금정구 금샘로485번길 65
529,부산외국어대학교(D동 1층 로비),051-509-5000,"부산광역시 금정구 금샘로485번길 65, 부산외국어대학교 (남산동)",부산광역시 금정구 남산동 857-1 부산외국어대학교,35.2661894921034,129.08055329643,부산 금정구 금샘로485번길 65
530,부산외국어대학교(기숙사 1층 로비),051-509-5000,"부산광역시 금정구 금샘로485번길 65, 부산외국어대학교 (남산동)",부산광역시 금정구 남산동 857-1 부산외국어대학교,35.2661894921034,129.08055329643,부산 금정구 금샘로485번길 65
531,부산외국어대학교(체육관3층 복도),051-509-5000,"부산광역시 금정구 금샘로485번길 65, 부산외국어대학교 (남산동)",부산광역시 금정구 남산동 857-1 부산외국어대학교,35.2661894921034,129.08055329643,부산 금정구 금샘로485번길 65
532,부산외국어대학교(보건진료소),051-509-5000,"부산광역시 금정구 금샘로485번길 65, 부산외국어대학교 (남산동)",부산광역시 금정구 남산동 857-1 부산외국어대학교,35.2661894921034,129.08055329643,부산 금정구 금샘로485번길 65
